District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Mahabubnagar,Rajapur,09-Nov-22,0,14.5,31.0,34.4,100.0,0.0,5.0
Mahabubnagar,Rajapur,14-Nov-22,0,17.7,29.5,56.3,100.0,0.0,3.2
Mancherial,Bellampalle,12-Nov-22,0,18.4,32.1,40.7,80.2,0.0,7.1
Mancherial,Bellampalle,15-Nov-22,0,14.4,32.3,37.9,90.4,0.0,3.6
Mancherial,Bheemini,22-Nov-22,0,17.9,31.0,48.0,80.9,2.5,6.8
Mancherial,Bheemini,26-Nov-22,0,12.9,30.2,40.3,94.6,0.0,7.5
Mancherial,Bheemini,29-Nov-22,0,12.9,31.0,38.4,96.3,0.0,7.0
Mancherial,Bhimaram,20-Nov-22,0,13.1,28.6,48.4,98.8,0.0,2.3
Mancherial,Chennur,10-Nov-22,0,16.3,32.8,40.9,96.1,0.0,3.9
Mancherial,Chennur,18-Nov-22,0,14.8,32.9,35.7,93.7,0.0,5.2
Mancherial,Dandepalle,02-Nov-22,0,20.9,29.9,67.9,100.0,0.0,3.4
Mancherial,Dandepalle,06-Nov-22,0,15.5,34.5,44.6,100.0,0.0,4.7
Mancherial,Hajipur,16-Nov-22,0,10.8,32.6,34.8,100.0,0.0,4.4
Mancherial,Jaipur,19-Nov-22,0,14.6,30.8,38.8,97.5,0.0,4.6
Mancherial,Jaipur,27-Nov-22,0,12.1,31.0,32.7,100.0,0.0,6.0
Mancherial,Jannaram,12-Nov-22,0,13.7,32.6,37.4,95.6,0.0,6.0
Mancherial,Jannaram,15-Nov-22,0,10.9,32.9,35.7,95.4,0.0,15.9
Mancherial,Kannepalli,05-Nov-22,0,15.5,32.5,43.8,97.3,0.0,6.9
Mancherial,Kannepalli,23-Nov-22,0,19.0,31.0,53.3,87.1,0.0,10.0
Mancherial,Kasipet,24-Nov-22,0,18.5,32.9,40.8,82.8,0.0,4.9
Mancherial,Kotapalle,16-Nov-22,0,13.1,31.9,34.5,100.0,0.0,5.7
Mancherial,Luxettipet,28-Nov-22,0,11.9,32.9,24.0,100.0,0.0,2.9
Mancherial,Mancherial,20-Nov-22,0,14.3,28.8,37.9,92.2,0.0,9.3
Mancherial,Mandamarri,09-Nov-22,0,16.4,32.5,39.2,99.9,0.0,5.0
Mancherial,Mandamarri,14-Nov-22,0,16.3,31.4,41.5,87.3,0.0,5.9
Mancherial,Mandamarri,24-Nov-22,0,19.5,32.9,41.1,69.4,0.0,7.7
Mancherial,Naspur,28-Nov-22,0,13.0,32.1,34.9,100.0,0.0,5.3
Mancherial,Nennal,21-Nov-22,0,16.5,28.5,40.4,84.3,0.0,9.6
Mancherial,Tandur,08-Nov-22,0,17.9,33.0,45.4,87.8,0.0,3.1
Mancherial,Tandur,11-Nov-22,0,18.5,30.2,48.7,82.1,0.0,4.7
Mancherial,Tandur,13-Nov-22,0,17.2,30.0,50.3,84.5,0.0,5.6
Mancherial,Tandur,17-Nov-22,0,15.5,30.3,37.1,80.6,0.0,4.6
Mancherial,Vemanpalle,12-Nov-22,0,16.3,30.4,40.6,100.0,0.0,1.8
Mancherial,Vemanpalle,15-Nov-22,0,13.9,29.3,38.4,100.0,0.0,7.5
Medak,Alladurg,11-Nov-22,0,15.1,30.2,33.9,100.0,0.7,6.3
Medak,Chegunta,03-Nov-22,0,15.7,30.6,62.4,95.9,0.0,7.2
Medak,Chegunta,04-Nov-22,0,18.3,30.7,46.6,93.2,0.0,11.5
Medak,Chegunta,30-Nov-22,0,11.6,30.4,29.4,92.5,0.0,8.2
Medak,Chilipched,11-Nov-22,0,14.0,29.5,42.0,100.0,0.0,10.0
Medak,Havelighanpur,16-Nov-22,0,10.9,30.4,37.0,100.0,0.0,9.4
Medak,Kowdipalle,02-Nov-22,0,17.1,28.3,52.8,100.0,0.0,9.1
Medak,Kowdipalle,06-Nov-22,0,12.9,31.7,35.1,100.0,0.0,11.3
Medak,Kulcharam,10-Nov-22,0,14.1,32.5,25.3,100.0,0.0,7.6
Medak,Kulcharam,18-Nov-22,0,12.8,32.5,23.4,98.8,0.0,11.0
Medak,Kulcharam,19-Nov-22,0,12.3,32.0,25.9,99.7,0.0,5.4
Medak,Manoharabad,05-Nov-22,0,18.0,30.2,58.1,100.0,0.0,6.8
Medak,Manoharabad,23-Nov-22,0,19.3,29.9,52.1,98.7,0.0,8.2
Medak,Manoharabad,25-Nov-22,0,18.4,29.1,58.7,100.0,0.0,5.3
Medak,Masaipet,02-Nov-22,0,19.8,27.7,58.8,91.7,0.0,9.9
Medak,Masaipet,06-Nov-22,0,14.6,32.6,38.6,92.3,0.0,9.4
Medak,Medak,21-Nov-22,0,14.0,29.7,33.4,99.9,0.0,12.2
Medak,Medak,25-Nov-22,0,18.0,32.6,46.1,99.9,0.0,10.6
Medak,Narsapur,10-Nov-22,0,14.4,30.0,36.9,99.6,0.0,9.2
Medak,Narsapur,18-Nov-22,0,12.5,30.7,32.9,98.1,0.0,13.7
Medak,Narsapur,27-Nov-22,0,13.8,32.7,39.0,91.4,0.0,7.1
Medak,Narsingi,09-Nov-22,0,12.4,31.5,33.2,100.0,0.0,7.1
Medak,Narsingi,14-Nov-22,0,16.1,30.0,46.5,96.3,0.0,11.4
Medak,Narsingi,24-Nov-22,0,19.1,30.6,48.2,97.1,0.0,6.1
Medak,Papannapet,05-Nov-22,0,15.6,34.6,30.7,100.0,0.0,6.0
Medak,Papannapet,21-Nov-22,0,13.5,31.5,24.4,83.3,0.0,6.5
Medak,Papannapet,23-Nov-22,0,17.8,33.9,31.8,83.7,0.0,6.1
Medak,Papannapet,25-Nov-22,0,17.3,32.8,38.7,96.3,0.0,11.7
Medak,Regode,19-Nov-22,0,14.9,28.7,34.9,86.6,0.0,10.5
Medak,Regode,27-Nov-22,0,16.3,30.1,35.8,80.3,0.0,7.8
Medak,Shankarampet_A,03-Nov-22,0,16.9,30.1,71.3,100.0,0.0,0.8
Medak,Shankarampet_A,22-Nov-22,0,18.7,32.3,46.5,85.3,0.0,3.8
Medak,Shankarampet_A,26-Nov-22,0,15.7,33.0,35.9,99.9,0.0,4.6
Medak,Shankarampet_A,29-Nov-22,0,14.1,32.9,29.1,90.7,0.0,5.1
Medak,Shankarampet_R,03-Nov-22,0,17.0,30.0,58.9,94.4,0.0,2.8
Medak,Shankarampet_R,04-Nov-22,0,18.7,31.6,45.0,87.2,0.0,6.1
Medak,Shankarampet_R,26-Nov-22,0,16.7,32.1,37.6,76.8,0.0,9.5
Medak,Shankarampet_R,30-Nov-22,0,13.3,31.3,26.6,86.3,0.0,5.7
Medak,Shivampet,02-Nov-22,0,18.2,27.0,69.3,100.0,0.0,0.1
Medak,Shivampet,06-Nov-22,0,13.4,30.5,46.2,100.0,0.0,0.3
Medak,Shivampet,20-Nov-22,0,9.9,27.3,39.6,100.0,0.0,5.2
Medak,Tekmal,01-Nov-22,0,15.5,29.6,28.5,100.0,0.0,0.9
Medak,Tekmal,07-Nov-22,0,14.4,31.8,28.1,100.0,0.0,1.5
Medak,Tekmal,08-Nov-22,0,15.3,32.5,26.8,100.0,0.0,1.9
Medak,Tekmal,11-Nov-22,0,13.3,30.8,31.1,100.0,0.0,2.4
Medak,Tekmal,13-Nov-22,0,13.3,31.3,24.5,100.0,0.0,4.0
Medak,Tekmal,17-Nov-22,0,10.9,31.6,20.1,100.0,0.0,1.6
Medak,Tupran,07-Nov-22,0,15.5,31.0,37.0,100.0,0.0,7.8
Medak,Tupran,17-Nov-22,0,12.3,31.9,29.7,93.9,0.0,5.2
Medak,Yeldurthy,01-Nov-22,0,15.9,29.3,48.0,100.0,0.0,1.5
Medak,Yeldurthy,08-Nov-22,0,14.3,31.6,37.3,100.0,0.0,11.1
Medak,Yeldurthy,11-Nov-22,0,13.9,30.2,48.5,100.0,0.0,9.0
Medak,Yeldurthy,13-Nov-22,0,14.4,29.3,47.8,100.0,0.0,12.7
Medak,Yeldurthy,17-Nov-22,0,11.0,30.5,26.2,100.0,0.0,3.1
Medchal-Malkajgiri,Alwal,12-Nov-22,0,18.3,30.5,34.9,72.4,0.0,4.2
Medchal-Malkajgiri,Bachpalle,01-Nov-22,0,20.9,29.9,35.6,72.8,0.0,15.2
Medchal-Malkajgiri,Bachpalle,07-Nov-22,0,19.5,30.9,41.6,82.7,0.0,10.6
Medchal-Malkajgiri,Bachpalle,17-Nov-22,0,16.7,31.6,25.0,70.2,0.0,1.4
Medchal-Malkajgiri,Balanagar,16-Nov-22,0,13.7,30.8,36.3,81.4,0.0,5.7
Medchal-Malkajgiri,Dundigal_Gandimaisamma,19-Nov-22,0,14.6,29.2,30.9,83.3,0.0,7.3
Medchal-Malkajgiri,Dundigal_Gandimaisamma,27-Nov-22,0,14.6,31.5,26.7,79.6,0.0,5.4
Medchal-Malkajgiri,Ghatkesar,01-Nov-22,0,15.5,32.6,34.9,88.3,0.0,4.0
Medchal-Malkajgiri,Ghatkesar,07-Nov-22,0,14.2,33.3,34.7,100.0,0.0,3.2
Medchal-Malkajgiri,Kapra,04-Nov-22,0,20.0,31.7,40.5,91.2,0.0,5.3
Medchal-Malkajgiri,Kapra,30-Nov-22,0,13.8,31.1,15.9,81.9,0.0,4.4
Medchal-Malkajgiri,Keesara,10-Nov-22,0,18.3,32.1,41.3,80.9,0.0,5.4
Medchal-Malkajgiri,Keesara,18-Nov-22,0,16.2,31.8,22.5,85.9,0.0,5.4
Medchal-Malkajgiri,Kukatpally,05-Nov-22,0,20.2,30.8,51.4,100.0,0.0,14.3
Medchal-Malkajgiri,Kukatpally,23-Nov-22,0,21.5,32.1,45.4,77.1,0.0,65.1
Medchal-Malkajgiri,Kukatpally,25-Nov-22,0,21.1,30.7,51.7,78.6,0.0,42.2
Medchal-Malkajgiri,Malkajgiri,09-Nov-22,0,16.4,32.0,24.5,78.7,0.0,12.7
Medchal-Malkajgiri,Malkajgiri,14-Nov-22,0,18.5,32.6,38.5,74.8,0.0,7.3
Medchal-Malkajgiri,Medchel,22-Nov-22,0,19.1,31.4,38.0,84.5,0.0,10.2
Medchal-Malkajgiri,Medchel,26-Nov-22,0,16.4,32.4,42.7,79.9,0.0,5.9
Medchal-Malkajgiri,Medchel,29-Nov-22,0,13.4,31.2,33.9,81.6,0.0,7.7
Medchal-Malkajgiri,Medipally,09-Nov-22,0,14.4,31.9,36.1,93.4,0.0,4.5
Medchal-Malkajgiri,Medipally,14-Nov-22,0,15.0,30.7,52.5,95.8,0.0,5.3
Medchal-Malkajgiri,Medipally,24-Nov-22,0,19.1,29.9,59.3,99.0,0.0,2.9
Medchal-Malkajgiri,Muduchinthalapally,02-Nov-22,0,19.0,26.2,59.4,100.0,0.0,2.0
Medchal-Malkajgiri,Muduchinthalapally,06-Nov-22,0,14.3,31.2,40.7,100.0,0.0,2.0
Medchal-Malkajgiri,Quthbullapur,08-Nov-22,0,16.0,31.8,24.5,100.0,0.0,8.7
Medchal-Malkajgiri,Quthbullapur,11-Nov-22,0,17.8,30.0,31.9,78.7,0.0,7.8
Medchal-Malkajgiri,Quthbullapur,13-Nov-22,0,17.4,30.6,30.7,70.8,0.0,7.1
Medchal-Malkajgiri,Quthbullapur,17-Nov-22,0,13.3,31.2,14.0,81.5,0.0,7.0
Medchal-Malkajgiri,Shamirpet,05-Nov-22,0,17.7,31.9,51.4,95.7,0.0,7.3
Medchal-Malkajgiri,Shamirpet,21-Nov-22,0,16.9,29.7,37.2,74.4,0.0,11.3
Medchal-Malkajgiri,Shamirpet,23-Nov-22,0,20.3,32.2,47.3,83.4,0.0,11.8
Medchal-Malkajgiri,Uppal,03-Nov-22,0,18.6,29.6,55.3,100.0,0.0,5.3
Medchal-Malkajgiri,Uppal,04-Nov-22,0,19.2,32.9,43.5,100.0,0.0,64.3
Medchal-Malkajgiri,Uppal,26-Nov-22,0,16.7,32.8,43.8,87.7,0.0,5.8
Medchal-Malkajgiri,Uppal,30-Nov-22,0,12.0,31.3,14.3,87.7,0.0,5.5
Mulugu,Eturunagaram,01-Nov-22,0,20.5,32.1,42.7,90.3,0.0,1.5
Mulugu,Eturunagaram,08-Nov-22,0,19.6,32.9,42.1,98.3,0.0,5.2
Mulugu,Eturunagaram,11-Nov-22,0,18.8,32.7,36.9,93.3,0.0,3.4
Mulugu,Eturunagaram,13-Nov-22,0,18.7,32.2,39.2,92.8,0.0,7.9
Mulugu,Eturunagaram,17-Nov-22,0,15.2,31.3,34.0,95.3,0.0,2.9
Mulugu,Govindaraopet,19-Nov-22,0,14.0,30.3,43.8,99.1,0.0,8.4
Mulugu,Govindaraopet,27-Nov-22,0,11.8,30.7,36.7,99.1,0.0,9.2
Mulugu,Kannaigudem,16-Nov-22,0,13.5,31.7,46.8,100.0,0.0,0.2
Mulugu,Mangapet,22-Nov-22,0,19.6,30.0,50.1,100.0,0.0,7.2
Mulugu,Mangapet,26-Nov-22,0,14.8,32.8,41.3,100.0,0.0,6.4
Mulugu,Mulug,01-Nov-22,0,18.0,30.8,52.4,98.8,0.0,7.7
Mulugu,Mulug,08-Nov-22,0,17.7,32.9,49.7,100.0,0.0,2.8
Mulugu,Mulug,11-Nov-22,0,16.7,32.2,47.4,100.0,0.0,4.2
Mulugu,Mulug,17-Nov-22,0,13.8,31.3,38.8,99.4,0.0,5.0
Mulugu,Tadvai,16-Nov-22,0,13.4,33.0,30.7,100.0,0.0,5.2
Mulugu,Tadvai,28-Nov-22,0,10.7,32.8,22.8,100.0,0.0,5.0
Mulugu,Venkatapur,03-Nov-22,0,19.8,31.2,54.1,100.0,0.0,7.1
Mulugu,Venkatapur,04-Nov-22,0,19.2,33.4,52.3,100.0,0.0,6.3
Mulugu,Venkatapur,29-Nov-22,0,11.6,31.3,28.2,100.0,0.0,4.8
Mulugu,Venkatapur,30-Nov-22,0,12.4,31.4,31.0,100.0,0.0,6.6
Mulugu,Venkatapuram,19-Nov-22,0,16.0,32.7,35.6,98.4,0.0,9.7
Mulugu,Venkatapuram,27-Nov-22,0,13.1,31.8,31.3,98.4,0.0,8.1
Mulugu,Wazeed,10-Nov-22,0,17.6,32.7,34.1,100.0,0.0,0.9
Mulugu,Wazeed,18-Nov-22,0,14.9,31.4,36.6,100.0,0.0,5.0
Nagarkurnool,Achampet,16-Nov-22,0,15.8,32.1,48.8,98.4,0.0,8.5
Nagarkurnool,Amrabad,12-Nov-22,0,18.1,29.3,51.4,92.4,1.7,34.2
Nagarkurnool,Amrabad,15-Nov-22,0,16.9,30.0,57.7,99.9,0.0,25.1
Nagarkurnool,Balmoor,22-Nov-22,0,16.9,23.7,56.2,96.7,0.0,10.5
Nagarkurnool,Balmoor,29-Nov-22,0,14.6,30.3,44.8,99.4,0.0,8.8
Nagarkurnool,Charakonda,10-Nov-22,0,16.7,29.7,41.8,92.4,0.0,3.0
Nagarkurnool,Charakonda,19-Nov-22,0,14.8,29.0,35.8,81.2,0.0,6.5
Nagarkurnool,Charakonda,27-Nov-22,0,14.6,30.3,33.8,81.7,0.0,4.6
Nagarkurnool,Kalwakurthy,20-Nov-22,0,11.9,31.8,31.2,100.0,0.0,13.3
Nagarkurnool,Kodair,09-Nov-22,0,17.1,32.7,29.5,100.0,0.0,7.7
Nagarkurnool,Kodair,14-Nov-22,0,19.8,31.6,51.8,100.0,0.0,7.4
Nagarkurnool,Kodair,24-Nov-22,0,20.8,30.7,67.2,100.0,0.0,14.9
Nagarkurnool,Lingal,12-Nov-22,0,19.5,28.8,55.7,88.6,0.0,20.4
Nagarkurnool,Lingal,15-Nov-22,0,20.1,28.9,63.5,99.3,0.0,13.3
Nagarkurnool,Peddakothapalle,03-Nov-22,0,20.3,30.9,56.0,99.0,0.0,10.3
Nagarkurnool,Peddakothapalle,04-Nov-22,0,20.5,32.9,49.4,100.0,0.0,11.8
Nagarkurnool,Peddakothapalle,22-Nov-22,0,19.4,25.7,53.7,96.1,0.0,5.2
Nagarkurnool,Pentlavelli,28-Nov-22,0,18.4,32.9,30.2,86.5,0.0,7.4
Nagarkurnool,Tadoor,09-Nov-22,0,16.8,30.6,38.0,81.1,0.0,0.9
Nagarkurnool,Tadoor,14-Nov-22,0,18.7,29.9,54.4,80.8,0.0,14.5
Nagarkurnool,Tadoor,24-Nov-22,0,19.9,28.1,63.6,80.7,0.0,13.4
Nagarkurnool,Telkapalle,01-Nov-22,0,18.3,31.3,37.5,97.7,0.0,14.6
Nagarkurnool,Telkapalle,08-Nov-22,0,17.2,31.4,42.5,96.0,0.0,15.5
Nagarkurnool,Telkapalle,11-Nov-22,0,16.6,30.3,51.0,97.3,0.0,14.9
Nagarkurnool,Telkapalle,13-Nov-22,0,18.5,30.8,52.1,92.4,0.0,17.0
Nagarkurnool,Telkapalle,17-Nov-22,0,11.8,32.5,26.3,99.3,0.0,11.8
Nagarkurnool,Thimmajipeta,02-Nov-22,0,20.1,27.4,67.0,99.9,0.0,7.3
Nagarkurnool,Thimmajipeta,06-Nov-22,0,19.7,31.3,65.3,99.9,0.0,9.1
Nagarkurnool,Uppunuthala,20-Nov-22,0,14.9,30.8,45.3,100.0,0.0,12.3
Nagarkurnool,Urkonda,28-Nov-22,0,18.9,31.9,49.8,86.0,0.0,8.0
Nagarkurnool,Vangoor,07-Nov-22,0,18.1,31.1,53.5,96.1,0.0,11.2
Nagarkurnool,Vangoor,11-Nov-22,0,17.6,30.3,55.5,89.9,0.0,4.5
Nagarkurnool,Vangoor,13-Nov-22,0,20.1,29.7,54.1,85.8,0.0,9.3
Nagarkurnool,Veldanda,05-Nov-22,0,20.6,30.3,64.6,100.0,0.0,13.6
Nagarkurnool,Veldanda,21-Nov-22,0,18.2,29.2,32.7,70.7,0.0,6.9
Nagarkurnool,Veldanda,23-Nov-22,0,21.7,30.5,49.0,98.7,0.0,6.5
Nalgonda,Adavi Devula Palli,10-Nov-22,0,20.2,31.7,52.3,93.9,0.0,5.9
Nalgonda,Adavi Devula Palli,18-Nov-22,0,16.7,32.2,37.2,86.4,0.0,5.2
Nalgonda,Chandampet,28-Nov-22,0,15.7,33.0,35.8,95.9,0.0,8.7
Nalgonda,Chityala,20-Nov-22,0,18.3,29.8,39.5,78.9,3.6,11.9
Nalgonda,Damaracherla,16-Nov-22,0,16.8,33.3,41.3,88.1,0.0,6.3
Nalgonda,Damaracherla,28-Nov-22,0,16.5,32.8,34.7,89.8,0.0,6.4
Nalgonda,Devarakonda,01-Nov-22,0,19.8,32.0,32.1,84.8,0.0,7.6
Nalgonda,Devarakonda,08-Nov-22,0,16.6,32.4,35.1,100.0,0.0,5.3
Nalgonda,Devarakonda,11-Nov-22,0,17.4,31.7,41.4,85.9,0.0,6.3
Nalgonda,Devarakonda,13-Nov-22,0,20.3,32.2,42.5,79.3,0.0,10.3
Nalgonda,Devarakonda,17-Nov-22,0,12.8,32.7,18.1,95.7,0.0,7.8
Nalgonda,Gundlapalle,07-Nov-22,0,17.6,31.6,52.5,100.0,0.0,11.2
Nalgonda,Gundlapalle,08-Nov-22,0,16.3,31.3,45.2,100.0,0.0,9.5
Nalgonda,Gundlapalle,13-Nov-22,0,19.9,30.7,54.3,100.0,0.0,10.7
Nalgonda,Gurrampode,03-Nov-22,0,21.1,31.5,63.4,100.0,0.0,6.2
Nalgonda,Gurrampode,04-Nov-22,0,22.3,32.0,57.7,91.0,0.0,4.8
Nalgonda,Gurrampode,22-Nov-22,0,19.5,27.2,51.9,100.0,0.0,6.3
Nalgonda,Kangal,02-Nov-22,0,21.5,27.4,69.7,91.3,0.0,0.0
Nalgonda,Kangal,06-Nov-22,0,19.3,32.4,56.9,91.8,0.0,0.0
Nalgonda,Kattangoor,09-Nov-22,0,18.1,35.4,33.9,93.3,0.0,3.8
Nalgonda,Kattangoor,14-Nov-22,0,19.7,34.1,41.1,92.4,0.0,8.4
Nalgonda,Kattangoor,24-Nov-22,0,22.9,32.4,53.0,99.2,0.0,5.3
Nalgonda,Kethepalle,05-Nov-22,0,22.4,32.8,54.8,88.2,0.0,8.5
Nalgonda,Kethepalle,23-Nov-22,0,22.9,33.0,52.1,87.8,0.0,11.5
Nalgonda,Kethepalle,25-Nov-22,0,22.0,32.6,58.5,86.1,0.0,4.2
Nalgonda,Kondamallapally,18-Nov-22,0,14.9,30.9,29.0,84.6,0.0,10.3
Nalgonda,Madugulapally,24-Nov-22,0,22.6,31.4,69.8,93.3,0.0,7.5
Nalgonda,Marriguda,28-Nov-22,0,15.3,32.6,33.9,92.0,0.0,6.3
Nalgonda,Miryalaguda,03-Nov-22,0,22.2,31.2,63.9,84.3,0.0,6.8
Nalgonda,Miryalaguda,04-Nov-22,0,22.3,32.5,62.4,97.7,0.0,5.3
Nalgonda,Miryalaguda,22-Nov-22,0,20.1,26.4,54.2,98.5,0.0,7.5
Nalgonda,Miryalaguda,30-Nov-22,0,15.9,32.1,36.6,89.8,0.0,5.2
Nalgonda,Munugode,01-Nov-22,0,19.2,32.5,45.3,100.0,0.0,10.7
Nalgonda,Munugode,07-Nov-22,0,17.8,32.6,43.2,100.0,0.0,5.2
Nalgonda,Nakrekal,16-Nov-22,0,14.0,32.3,41.6,89.3,0.0,4.6
Nalgonda,Nalgonda,01-Nov-22,0,18.8,33.6,37.0,99.8,0.0,5.4
Nalgonda,Nalgonda,07-Nov-22,0,17.5,34.5,35.2,100.0,0.0,2.8
Nalgonda,Nalgonda,08-Nov-22,0,15.9,34.0,36.4,100.0,0.0,4.1
Nalgonda,Nalgonda,11-Nov-22,0,18.2,33.6,39.8,93.7,0.0,5.4
Nalgonda,Nalgonda,13-Nov-22,0,18.5,33.7,41.5,93.8,0.0,5.2
Nalgonda,Nalgonda,17-Nov-22,0,12.7,33.6,29.3,99.0,0.0,5.0
Nalgonda,Nampalle,09-Nov-22,0,17.5,33.1,27.8,100.0,0.0,0.9
Nalgonda,Nampalle,14-Nov-22,0,18.7,33.0,41.2,100.0,0.0,7.6
Nalgonda,Nampalle,24-Nov-22,0,21.7,31.0,57.3,100.0,0.0,2.0
Nalgonda,Narketpalle,12-Nov-22,0,19.8,32.8,31.8,88.5,0.0,8.7
Nalgonda,Narketpalle,15-Nov-22,0,18.6,32.1,42.4,93.0,0.0,4.3
Nalgonda,Neredugommu,02-Nov-22,0,21.4,26.4,72.7,97.5,0.0,4.0
Nalgonda,Neredugommu,06-Nov-22,0,20.8,31.3,57.4,99.1,0.0,6.8
Nalgonda,Neredugommu,20-Nov-22,0,16.0,31.1,40.1,85.8,0.0,9.6
Nalgonda,Nidamanur,22-Nov-22,0,20.3,27.1,53.6,100.0,0.0,7.5
Nalgonda,Nidamanur,29-Nov-22,0,15.0,33.0,28.2,100.0,0.0,7.3
Nalgonda,Pedda_Adiserlapalle,03-Nov-22,0,21.8,31.4,60.5,92.6,0.0,8.6
Nalgonda,Pedda_Adiserlapalle,04-Nov-22,0,22.2,31.4,58.8,100.0,0.0,5.9
Nalgonda,Pedda_Adiserlapalle,26-Nov-22,0,17.4,31.4,65.0,98.6,0.0,7.0
Nalgonda,Pedda_Adiserlapalle,30-Nov-22,0,14.5,30.3,27.0,94.3,0.0,3.4
Nalgonda,Peddavura,05-Nov-22,0,22.6,32.2,62.4,99.1,0.0,15.0
Nalgonda,Peddavura,23-Nov-22,0,22.2,30.1,55.8,100.0,0.0,9.8
Nalgonda,Peddavura,25-Nov-22,0,22.1,32.1,60.5,100.0,0.0,12.4
Nalgonda,Saligouraram,24-Nov-22,0,20.9,30.1,58.0,89.5,0.0,3.1
Nalgonda,Thipparthi,10-Nov-22,0,18.5,32.9,48.7,100.0,0.0,5.6
Nalgonda,Thipparthi,27-Nov-22,0,15.4,33.5,36.0,100.0,0.0,7.8
Nalgonda,Tirumalagiri_Sagar,07-Nov-22,0,21.1,31.4,42.5,94.3,0.0,15.2
Nalgonda,Vemulapalle,16-Nov-22,0,17.0,31.6,49.3,93.8,0.0,1.7
Narayanpet,Damaragidda,05-Nov-22,0,20.3,30.5,59.9,100.0,0.0,3.8
Narayanpet,Damaragidda,21-Nov-22,0,15.3,28.9,36.5,80.1,0.0,4.7
Narayanpet,Damaragidda,23-Nov-22,0,21.6,31.5,44.5,91.3,0.0,13.4
Narayanpet,Dhanwada,12-Nov-22,0,17.6,30.9,38.5,79.6,0.0,9.6
Narayanpet,Dhanwada,15-Nov-22,0,18.7,31.4,51.3,93.0,0.0,11.3
Narayanpet,Kosgi,07-Nov-22,0,14.9,31.7,29.4,100.0,0.0,6.8
Narayanpet,Kosgi,17-Nov-22,0,11.3,30.7,11.1,94.7,0.0,10.1
Narayanpet,Krishna,03-Nov-22,0,21.2,31.4,57.2,100.0,0.0,12.7
Narayanpet,Krishna,04-Nov-22,0,22.2,32.3,47.1,100.0,0.0,9.8
Narayanpet,Krishna,22-Nov-22,0,20.8,27.4,46.2,91.7,0.0,7.7
Narayanpet,Krishna,30-Nov-22,0,18.0,31.7,32.1,75.5,0.0,5.4
Narayanpet,Maddur,22-Nov-22,0,19.4,28.9,47.6,96.2,0.0,2.8
Narayanpet,Maddur,26-Nov-22,0,18.5,31.8,48.4,95.8,0.0,8.7
Narayanpet,Maddur,29-Nov-22,0,15.4,32.6,38.4,94.9,0.0,5.3
